Date,Value,Open,High,Low,Vol.,Change %
11/30/2010,1384.85,1368.40,1390.15,1363.04,,1.20%
11/29/2010,1368.37,1364.30,1371.13,1354.97,,0.29%
11/26/2010,1364.42,1374.49,1375.16,1350.64,,-0.74%
11/25/2010,1374.62,1373.55,1375.40,1368.25,,-0.02%
11/24/2010,1374.90,1377.00,1381.70,1369.60,,-0.17%
11/23/2010,1377.20,1366.40,1382.40,1356.35,,0.79%
11/22/2010,1366.35,1354.70,1368.11,1348.55,,0.95%
11/19/2010,1353.50,1350.49,1363.29,1341.90,,-0.03%
11/18/2010,1353.85,1336.00,1359.55,1335.59,,1.24%
11/17/2010,1337.25,1340.00,1345.20,1331.30,,-0.27%
11/16/2010,1340.85,1360.40,1364.85,1329.85,,-1.37%
11/15/2010,1359.49,1366.95,1377.16,1355.59,,-0.69%
11/12/2010,1368.95,1409.90,1410.61,1360.26,,-2.87%
11/11/2010,1409.35,1403.30,1418.25,1396.95,,0.40%
11/10/2010,1403.75,1392.70,1410.80,1384.25,,0.92%
11/09/2010,1390.95,1410.41,1425.36,1383.74,,-1.31%
11/08/2010,1409.45,1394.90,1410.70,1387.14,,1.12%
11/05/2010,1393.90,1392.69,1398.35,1374.15,,0.08%
11/04/2010,1392.75,1348.09,1393.66,1346.75,,3.27%
11/03/2010,1348.65,1357.96,1365.25,1324.64,,-0.65%
11/02/2010,1357.50,1351.25,1359.95,1350.70,,0.43%
11/01/2010,1351.75,1361.19,1366.49,1349.80,,-0.57%
10/29/2010,1359.55,1344.09,1359.95,1335.56,,1.13%
10/28/2010,1344.35,1325.59,1346.50,1323.55,,1.44%
10/27/2010,1325.30,1339.65,1344.00,1319.24,,-1.09%
10/26/2010,1339.90,1339.45,1343.90,1328.41,,-0.04%
10/25/2010,1340.45,1331.89,1350.20,1331.80,,0.92%
10/22/2010,1328.20,1326.05,1329.35,1316.09,,0.20%
10/21/2010,1325.50,1346.10,1350.05,1318.74,,-1.55%
10/20/2010,1346.35,1334.80,1348.20,1330.80,,0.82%
10/19/2010,1335.45,1369.40,1372.05,1329.30,,-2.51%
10/18/2010,1369.80,1371.00,1375.30,1353.05,,0.05%
10/15/2010,1369.15,1380.85,1386.25,1363.20,,-0.88%
10/14/2010,1381.30,1372.70,1388.10,1371.25,,0.67%
10/13/2010,1372.10,1350.65,1375.15,1349.40,,1.59%
10/12/2010,1350.60,1354.50,1356.30,1341.45,,-0.25%
10/11/2010,1353.95,1346.40,1356.15,1340.85,,0.53%
10/08/2010,1346.80,1332.90,1350.20,1325.35,,0.98%
10/07/2010,1333.70,1349.65,1365.60,1326.55,,-1.16%
10/06/2010,1349.40,1341.00,1350.80,1339.65,,0.65%
10/05/2010,1340.75,1314.00,1342.20,1312.25,,1.94%
10/04/2010,1315.25,1318.40,1321.00,1313.25,,-0.27%
10/01/2010,1318.80,1310.55,1322.30,1307.10,,0.71%
09/30/2010,1309.50,1310.35,1316.80,1296.90,,-0.03%
09/29/2010,1309.90,1309.00,1314.20,1306.15,,0.06%
09/28/2010,1309.10,1295.30,1311.10,1283.60,,1.09%
09/27/2010,1295.00,1298.50,1301.00,1293.50,,-0.15%
09/24/2010,1296.95,1292.90,1300.95,1292.30,,0.34%
09/23/2010,1292.55,1292.40,1297.35,1288.25,,0.09%
09/22/2010,1291.35,1286.60,1296.60,1285.80,,0.34%
09/21/2010,1286.95,1279.15,1292.70,1271.85,,0.67%
09/20/2010,1278.35,1277.40,1285.20,1275.50,,0.27%
09/17/2010,1274.90,1276.00,1284.25,1273.10,,-0.05%
09/16/2010,1275.55,1268.10,1278.70,1265.65,,0.59%
09/15/2010,1268.05,1268.10,1272.35,1263.45,,-0.06%
09/14/2010,1268.85,1245.00,1275.25,1244.50,,1.88%
09/13/2010,1245.45,1245.90,1249.70,1241.45,,-0.08%
09/10/2010,1246.45,1244.30,1251.65,1237.05,,0.19%
09/09/2010,1244.10,1253.45,1259.30,1242.70,,-0.88%
09/08/2010,1255.20,1254.55,1262.75,1253.50,,-0.02%
09/07/2010,1255.40,1248.55,1260.30,1244.50,,0.43%
09/06/2010,1250.05,1248.60,1251.45,1247.05,,0.24%
09/03/2010,1247.10,1252.40,1255.10,1237.00,,-0.33%
09/02/2010,1251.25,1244.30,1253.80,1243.50,,0.55%
09/01/2010,1244.35,1248.00,1255.15,1242.75,,-0.26%
08/31/2010,1247.65,1236.95,1251.90,1233.75,,0.88%
08/30/2010,1236.80,1237.00,1238.80,1233.80,,-0.11%
08/27/2010,1238.20,1236.94,1244.25,1233.75,,0.17%
08/26/2010,1236.05,1240.55,1246.00,1235.85,,-0.33%
08/25/2010,1240.10,1229.65,1242.35,1229.65,,0.84%
08/24/2010,1229.75,1225.70,1236.00,1210.60,,0.35%
08/23/2010,1225.40,1229.10,1233.85,1223.65,,-0.22%
08/20/2010,1228.05,1230.70,1233.05,1222.25,,-0.33%
08/19/2010,1232.10,1230.60,1239.15,1229.30,,0.21%
08/18/2010,1229.55,1225.30,1233.35,1218.40,,0.38%
08/17/2010,1224.90,1224.90,1230.45,1224.10,,0.00%
08/16/2010,1224.85,1214.55,1229.15,1214.55,,0.77%
08/13/2010,1215.55,1214.05,1219.35,1212.55,,0.19%
08/12/2010,1213.20,1198.40,1217.25,1197.85,,1.29%
08/11/2010,1197.75,1204.25,1209.75,1194.15,,-0.51%
08/10/2010,1203.85,1201.10,1208.05,1191.50,,0.20%
08/09/2010,1201.40,1204.85,1210.55,1199.90,,-0.32%
08/06/2010,1205.30,1194.70,1213.61,1193.10,,0.85%
08/05/2010,1195.10,1195.35,1200.55,1190.65,,-0.05%
08/04/2010,1195.75,1185.70,1203.35,1184.40,,0.85%
08/03/2010,1185.70,1181.65,1191.35,1179.75,,0.33%
08/02/2010,1181.85,1181.45,1191.40,1175.50,,0.08%
07/30/2010,1180.90,1167.35,1183.95,1166.00,,1.20%
07/29/2010,1166.93,1163.50,1169.80,1159.65,,0.29%
07/28/2010,1163.55,1162.50,1166.35,1157.40,,0.11%
07/27/2010,1162.30,1181.90,1187.75,1158.15,,-1.71%
07/26/2010,1182.50,1189.25,1195.30,1179.65,,-0.56%
07/23/2010,1189.10,1195.05,1203.95,1183.81,,-0.49%
07/22/2010,1194.95,1184.90,1200.60,1181.05,,0.75%
07/21/2010,1186.00,1191.40,1198.05,1183.35,,-0.53%
07/20/2010,1192.30,1184.65,1194.30,1175.85,,0.73%
07/19/2010,1183.70,1193.20,1195.10,1177.65,,-0.83%
07/16/2010,1193.65,1208.90,1211.00,1186.35,,-1.23%
07/15/2010,1208.55,1209.05,1217.95,1204.55,,0.00%
07/14/2010,1208.50,1211.75,1218.85,1203.16,,-0.26%
07/13/2010,1211.65,1195.30,1218.60,1195.30,,1.24%
07/12/2010,1196.85,1212.15,1214.00,1196.85,,-1.25%
07/09/2010,1212.00,1197.35,1213.85,1194.70,,1.13%
07/08/2010,1198.45,1203.00,1209.70,1189.35,,-0.32%
07/07/2010,1202.35,1191.95,1204.25,1185.55,,0.68%
07/06/2010,1194.25,1209.40,1215.25,1191.30,,-1.22%
07/05/2010,1208.95,1211.10,1215.35,1206.55,,-0.22%
07/02/2010,1211.60,1197.00,1223.35,1197.00,,1.00%
07/01/2010,1199.65,1242.65,1244.50,1197.30,,-3.44%
06/30/2010,1242.35,1239.40,1248.55,1235.45,,0.11%
06/29/2010,1240.95,1237.10,1245.30,1227.35,,0.23%
06/28/2010,1238.05,1253.75,1263.45,1236.42,,-1.39%
06/25/2010,1255.50,1243.45,1258.65,1241.35,,0.88%
06/24/2010,1244.55,1235.00,1248.35,1228.25,,0.59%
06/23/2010,1237.20,1238.75,1247.10,1225.30,,-0.19%
06/22/2010,1239.50,1231.65,1243.10,1231.65,,0.60%
06/21/2010,1232.15,1259.10,1265.40,1230.95,,-2.00%
06/18/2010,1257.35,1245.30,1262.90,1242.00,,0.96%
06/17/2010,1245.35,1230.50,1251.65,1229.90,,1.12%
06/16/2010,1231.60,1233.95,1238.65,1227.80,,-0.23%
06/15/2010,1234.45,1221.30,1237.35,1220.30,,1.01%
06/14/2010,1222.15,1226.45,1235.00,1217.05,,-0.43%
06/11/2010,1227.40,1216.75,1231.70,1216.75,,0.79%
06/10/2010,1217.80,1231.25,1234.25,1215.15,,-1.18%
06/09/2010,1232.35,1235.10,1242.50,1223.75,,-0.27%
06/08/2010,1235.63,1240.65,1252.20,1233.85,,-0.36%
06/07/2010,1240.05,1219.15,1245.35,1211.15,,1.64%
06/04/2010,1220.00,1206.58,1220.70,1197.65,,0.99%
06/03/2010,1208.05,1223.20,1224.95,1201.15,,-1.29%
06/02/2010,1223.85,1225.60,1227.95,1214.65,,-0.12%
06/01/2010,1225.30,1216.10,1231.20,1215.05,,0.75%
05/31/2010,1216.21,1212.05,1218.30,1210.20,,0.12%
05/28/2010,1214.81,1211.45,1216.15,1203.01,,0.22%
05/27/2010,1212.10,1212.15,1219.35,1206.60,,0.10%
05/26/2010,1210.90,1202.55,1217.21,1201.10,,0.82%
05/25/2010,1201.10,1191.40,1204.95,1185.90,,0.76%
05/24/2010,1192.05,1176.93,1197.00,1176.48,,1.27%
05/21/2010,1177.15,1182.30,1189.35,1168.50,,-0.50%
05/20/2010,1183.10,1192.65,1198.80,1175.35,,-0.73%
05/19/2010,1191.75,1223.90,1228.10,1187.62,,-2.45%
05/18/2010,1221.70,1222.30,1229.85,1207.35,,-0.17%
05/17/2010,1223.75,1231.50,1243.10,1219.45,,-0.75%
05/14/2010,1233.05,1232.45,1249.45,1219.55,,0.06%
05/13/2010,1232.33,1235.20,1243.35,1227.95,,-0.41%
05/12/2010,1237.35,1231.00,1249.15,1227.40,,0.39%
05/11/2010,1232.55,1200.70,1234.15,1200.70,,2.51%
05/10/2010,1202.40,1202.35,1206.00,1184.35,,-0.49%
05/07/2010,1208.30,1207.25,1213.85,1193.15,,-0.04%
05/06/2010,1208.75,1176.10,1211.35,1173.35,,2.85%
05/05/2010,1175.20,1171.75,1177.31,1158.20,,0.30%
05/04/2010,1171.65,1181.75,1192.40,1167.16,,-0.91%
05/03/2010,1182.40,1179.00,1187.91,1176.30,,0.27%
04/30/2010,1179.25,1168.70,1182.05,1161.88,,1.04%
04/29/2010,1167.10,1164.95,1171.75,1162.55,,0.14%
04/28/2010,1165.45,1168.03,1174.68,1160.65,,-0.64%
04/27/2010,1172.93,1153.78,1172.93,1146.55,,1.56%
04/26/2010,1154.88,1156.50,1160.23,1151.05,,-0.22%
04/23/2010,1157.40,1141.50,1158.00,1135.45,,1.40%
04/22/2010,1141.45,1145.75,1149.50,1132.15,,-0.42%
04/21/2010,1146.30,1140.20,1150.90,1138.25,,0.51%
04/20/2010,1140.50,1135.70,1146.30,1133.45,,0.43%
04/19/2010,1135.60,1134.65,1138.45,1124.15,,-0.16%
04/16/2010,1137.45,1158.80,1160.45,1130.65,,-1.86%
04/15/2010,1158.95,1155.30,1162.30,1150.85,,0.35%
04/14/2010,1154.90,1151.30,1162.60,1150.80,,0.33%
04/13/2010,1151.15,1155.55,1157.90,1145.75,,-0.07%
04/12/2010,1152.00,1165.69,1169.19,1152.00,,-0.77%
04/09/2010,1160.90,1150.95,1165.35,1149.70,,0.85%
04/08/2010,1151.15,1149.45,1154.65,1144.40,,0.27%
04/07/2010,1148.00,1134.15,1153.25,1132.80,,1.22%
04/06/2010,1134.20,1130.65,1138.90,1123.00,,0.31%
04/05/2010,1130.70,1125.10,1134.20,1119.20,,0.91%
04/02/2010,1120.50,1125.00,1125.00,1120.00,,-0.53%
04/01/2010,1126.50,1113.40,1128.75,1112.35,,1.14%
03/31/2010,1113.80,1103.70,1118.90,1102.45,,0.92%
03/30/2010,1103.60,1110.25,1114.15,1102.45,,-0.50%
03/29/2010,1109.20,1110.55,1115.45,1104.35,,0.23%
03/26/2010,1106.60,1089.55,1110.65,1088.85,,1.40%
03/25/2010,1091.35,1086.50,1095.95,1085.45,,0.35%
03/24/2010,1087.50,1101.75,1105.40,1085.35,,-1.37%
03/23/2010,1102.65,1102.45,1108.05,1094.80,,0.03%
03/22/2010,1102.30,1107.40,1108.85,1092.75,,-0.47%
03/19/2010,1107.55,1125.95,1127.50,1101.95,,-1.63%
03/18/2010,1125.95,1124.00,1129.55,1118.40,,0.08%
03/17/2010,1125.05,1126.10,1133.80,1118.85,,-0.06%
03/16/2010,1125.70,1109.45,1129.45,1109.05,,1.50%
03/15/2010,1109.10,1100.50,1109.80,1100.35,,0.60%
03/12/2010,1102.45,1109.65,1119.45,1098.65,,-0.63%
03/11/2010,1109.45,1108.35,1111.65,1100.44,,0.11%
03/10/2010,1108.20,1121.65,1128.15,1103.25,,-1.06%
03/09/2010,1120.10,1123.30,1124.70,1108.95,,-0.20%
03/08/2010,1122.40,1135.70,1137.80,1118.55,,-0.85%
03/05/2010,1132.05,1131.80,1140.70,1127.00,,0.00%
03/04/2010,1132.00,1139.80,1141.60,1126.10,,-0.66%
03/03/2010,1139.50,1134.85,1145.00,1132.40,,0.43%
03/02/2010,1134.65,1118.75,1137.75,1115.10,,1.55%
03/01/2010,1117.35,1116.55,1123.70,1112.05,,0.08%
02/26/2010,1116.50,1105.00,1119.20,1104.40,,0.94%
02/25/2010,1106.10,1097.60,1109.15,1088.60,,0.88%
02/24/2010,1096.40,1103.40,1108.35,1089.85,,-0.51%
02/23/2010,1102.05,1113.80,1121.20,1099.35,,-1.05%
02/22/2010,1113.70,1124.90,1131.05,1109.70,,-0.46%
02/19/2010,1118.85,1111.30,1126.95,1098.95,,-0.45%
02/18/2010,1123.90,1106.35,1124.05,1098.20,,0.78%
02/17/2010,1115.20,1119.25,1127.25,1111.70,,-0.42%
02/16/2010,1119.95,1099.60,1121.20,1097.85,,1.72%
02/15/2010,1101.00,1092.85,1102.65,1092.00,,0.70%
02/12/2010,1093.40,1096.70,1097.35,1078.55,,-0.18%
02/11/2010,1095.35,1072.00,1098.15,1071.35,,2.10%
02/10/2010,1072.85,1077.45,1082.50,1063.50,,-0.41%
02/09/2010,1077.30,1062.95,1083.45,1061.80,,1.27%
02/08/2010,1063.75,1067.40,1073.90,1061.90,,-0.16%
02/05/2010,1065.45,1063.15,1069.15,1044.25,,0.19%
02/04/2010,1063.45,1109.30,1111.10,1059.50,,-4.16%
02/03/2010,1109.65,1114.40,1124.85,1107.20,,-0.50%
02/02/2010,1115.20,1105.80,1118.35,1099.00,,0.71%
02/01/2010,1107.35,1080.10,1107.90,1076.80,,2.39%
01/29/2010,1081.55,1087.20,1090.60,1074.85,,-0.44%
01/28/2010,1086.30,1087.80,1096.35,1074.15,,-0.05%
01/27/2010,1086.85,1097.70,1102.70,1083.65,,-1.02%
01/26/2010,1098.05,1098.40,1103.55,1085.80,,-0.02%
01/25/2010,1098.25,1091.05,1104.20,1091.05,,0.48%
01/22/2010,1093.00,1094.65,1099.15,1082.30,,-0.20%
01/21/2010,1095.15,1111.65,1117.85,1088.70,,-1.49%
01/20/2010,1111.70,1138.50,1141.60,1107.40,,-2.32%
01/19/2010,1138.10,1132.05,1140.80,1129.00,,0.45%
01/18/2010,1133.00,1129.40,1137.55,1126.75,,0.19%
01/15/2010,1130.90,1143.10,1146.60,1127.50,,-1.08%
01/14/2010,1143.25,1137.95,1146.65,1131.15,,0.39%
01/13/2010,1138.80,1128.50,1138.85,1119.75,,0.98%
01/12/2010,1127.70,1151.55,1158.40,1125.35,,-2.19%
01/11/2010,1153.00,1137.20,1161.90,1137.20,,1.44%
01/08/2010,1136.60,1131.85,1139.80,1119.95,,0.38%
01/07/2010,1132.30,1138.20,1139.15,1128.60,,-0.58%
01/06/2010,1138.90,1118.40,1140.60,1116.00,,1.77%
01/05/2010,1119.05,1121.30,1128.10,1115.25,,-0.12%
01/04/2010,1120.40,1096.25,1123.80,1093.45,,2.10%
01/01/2010,1097.35,1097.25,1097.90,1097.05,,0.10%
12/31/2009,1096.20,1093.15,1107.10,1092.10,,0.39%
12/30/2009,1091.95,1097.25,1098.05,1086.30,,-0.54%
12/29/2009,1097.85,1106.20,1108.70,1096.75,,-0.81%
12/28/2009,1106.85,1106.95,1114.00,1101.75,,0.21%
12/25/2009,1104.50,1104.00,1104.50,1104.00,,-0.09%
12/24/2009,1105.45,1087.90,1106.65,1087.25,,1.68%
12/23/2009,1087.20,1084.10,1096.05,1079.60,,0.32%
12/22/2009,1083.75,1093.25,1097.60,1074.60,,-0.76%
12/21/2009,1092.10,1111.45,1119.10,1090.25,,-1.83%
12/18/2009,1112.50,1098.00,1117.00,1096.05,,1.30%
12/17/2009,1098.25,1138.30,1141.90,1094.90,,-3.49%
12/16/2009,1137.95,1124.85,1141.10,1121.40,,1.20%
12/15/2009,1124.50,1126.75,1129.30,1111.70,,0.00%
12/14/2009,1124.55,1113.80,1127.90,1110.25,,0.87%
12/11/2009,1114.90,1130.60,1142.30,1109.50,,-1.51%
12/10/2009,1132.05,1129.10,1137.00,1121.70,,0.30%
